"case","dir","pretest","conftest","indtest","c12","c21","hill1","hill2","p_val","beta1","beta_h1","beta_h2","dirH","pretestH","conftestH","c12H","c21H","df1","df2","dfh"
2,1,1,0,1,0.773548717948718,0.469302564102564,0.324558786918656,0.461390907178093,5.83220283179031e-08,0.72019094415009,0.871380595676601,0.79642545171082,1,1,0,0.695597387474516,0.494760441545819,4,2,4
4,1,1,1,1,0.847987179487179,0.642884615384615,0.466168970001663,0.397016843807241,0.0115601361420186,0.146353456005454,0.488372456282377,0.143399696052074,1,1,1,0.850943940656135,0.63294245463691,2,3,4
2,1,0,0,1,0.548984615384615,0.492223076923077,0.345944414940216,0.458002552196777,1.2681078588761e-05,0.524923971481621,0.111540818400681,0.698951717279851,1,0,0,0.539854506631155,0.493049874083455,4,2,3
1,1,0,0,1,0.510810256410256,0.469161538461538,0.325297531282328,0.420918748371301,5.83656320694015e-05,0.868069069087505,0.721559625864029,0.857314346544445,NA,NA,NA,NA,NA,4,3,2
4,1,1,1,0,0.974435897435897,0.761746153846154,0.501462128792682,0.421492760339735,0.00633869551574806,0.435694224014878,0.207135383412242,0.327005549706519,1,1,1,0.976678663957017,0.766937412545531,2,3,3
1,2,0,0,1,0.450051282051282,0.522802564102564,0.52896931967273,0.404351020011336,2.84943161943385e-05,0.658247488178313,0.763766864128411,0.343696021847427,NA,NA,NA,NA,NA,3,2,3
1,2,0,0,0,0.475753846153846,0.559371794871795,0.555427250728701,0.567276899075274,0.738571306466824,0.620977539569139,0.434416935406625,0.628148561529815,NA,NA,NA,NA,NA,2,2,4
2,2,1,0,1,0.568564102564103,0.880148717948718,0.416735871325448,0.524249536595928,0.000330993560996973,0.243297419883311,0.213705983385444,0.722537599503994,2,0,0,0.541956023544224,0.66973127840719,2,4,2
2,1,1,0,1,0.748328205128205,0.553441025641026,0.388074782649986,0.5386762983207,3.93003927401381e-07,0.883197502233088,0.385325257107615,0.257488738931716,1,0,0,0.652898090471587,0.512929819794962,4,2,2
4,1,1,1,0,0.99535641025641,0.861958974358974,0.401494688265637,0.357496400722469,0.0672376423421592,0.617810939438641,0.59271241016686,0.103825090825558,1,1,1,0.97587917894789,0.682700013560449,4,4,2
3,1,1,0,1,0.906430769230769,0.510233333333333,0.362265524494444,0.499310282820801,6.78001058407318e-07,0.663104712031782,0.826632663793862,0.574604994803667,NA,NA,NA,NA,NA,4,2,3
2,1,0,1,1,0.888597435897436,0.789033333333333,0.401610516913774,0.358321296046244,0.0721035742930076,0.795174520276487,0.535282465815544,0.300133418664336,1,0,1,0.631287184070926,0.583728587497759,4,4,2
2,1,0,1,1,0.649376923076923,0.603530769230769,0.341292805013029,0.469341827191603,8.05613049603693e-07,0.607366616651416,0.886674780771136,0.81318430621177,1,0,1,0.651779341455946,0.608620797239653,3,2,4
1,1,0,0,1,0.473648717948718,0.455110256410256,0.4368687688452,0.373018181314701,0.0129408672609272,0.639157407730818,0.817672530002892,0.452862635999918,NA,NA,NA,NA,NA,3,3,3
1,2,0,0,1,0.448592307692308,0.456158974358974,0.334339539249938,0.560293161990743,9.76996261670138e-15,0.763899826258421,0.619043785147369,0.364360781386495,NA,NA,NA,NA,NA,2,4,2
1,2,0,0,1,0.468871794871795,0.477982051282051,0.337140702867477,0.54712718172871,2.74669176292264e-13,0.33728786483407,0.232712120376527,0.555368341878057,NA,NA,NA,NA,NA,2,4,3
2,2,1,0,0,0.569558974358974,0.698920512820513,0.311081402155858,0.329785870684169,0.356239025978448,0.821569350920618,0.366454911790788,0.757571236975491,2,0,0,0.575687943278666,0.596779259933357,4,4,4
2,1,1,1,1,0.856433333333333,0.637507692307692,0.448727863023486,0.518533835490716,0.0228308640563695,0.270710634812713,0.725732053816319,0.463816602341831,1,0,0,0.654985629892006,0.570488223135354,3,2,2
3,1,1,1,0,0.988064102564102,0.626038461538462,0.538920111112534,0.508258936291776,0.35469996430805,0.492532839812338,0.631461324542761,0.135070435702801,NA,NA,NA,NA,NA,2,2,2
2,1,0,0,0,0.484466666666667,0.483271794871795,0.507740300800855,0.515547027473904,0.809365055318915,0.696800578199327,0.465574598871171,0.215917984209955,1,0,0,0.495157389607202,0.493511560902883,2,2,4
1,2,0,0,1,0.524664102564103,0.559469230769231,0.395256181702309,0.573445956358995,1.0594285004828e-08,0.195819040201604,0.182730493322015,0.348497578501701,NA,NA,NA,NA,NA,2,3,3
4,1,1,1,1,0.988484615384615,0.895130769230769,0.468728941909274,0.382350527010298,0.00140764043461439,0.565643607079983,0.887723364308476,0.745247676037252,1,1,1,0.989034416679892,0.818768899399211,2,3,3
3,1,1,1,0,0.856853846153846,0.583371794871795,0.57448382364932,0.505094823775355,0.0425253863058914,0.136317173391581,0.685583455115557,0.310911214724183,NA,NA,NA,NA,NA,2,2,4
2,1,0,1,0,0.917407692307692,0.914571794871795,0.455628365756627,0.420587321436277,0.206363820999255,0.259602965973318,0.885382610931993,0.800538778863847,2,0,1,0.678962067938179,0.724337280602217,3,3,2
1,2,0,0,1,0.444169230769231,0.549633333333333,0.414612734654302,0.352108056778811,0.0101865731922339,0.616093868389726,0.439958593249321,0.438700624927878,NA,NA,NA,NA,NA,4,3,2
3,1,1,1,0,0.995110256410256,0.733351282051282,0.531339485684397,0.529456971581888,0.955247463977255,0.888597157597542,0.288915459997952,0.201553114131093,NA,NA,NA,NA,NA,2,2,2
3,1,1,1,1,0.997282051282051,0.917325641025641,0.54981547297788,0.44952714753036,0.00159062128177689,0.87964786067605,0.378893795050681,0.141981146670878,NA,NA,NA,NA,NA,2,3,2
3,1,0,1,1,0.997866666666667,0.984615384615385,0.548097864592287,0.465883345554363,0.0105999779765569,0.820866717398167,0.728985007666051,0.434478353708982,NA,NA,NA,NA,NA,2,4,3
4,1,1,1,1,0.974317948717949,0.701774358974359,0.331700310639781,0.431760703134388,3.96710766112918e-05,0.742011447623372,0.681426076777279,0.525735873356462,1,1,1,0.972890152486642,0.661356196769658,3,2,3
4,1,1,1,1,0.993982051282051,0.888358974358974,0.456935541973802,0.378303085951246,0.00303688727962426,0.601588193885982,0.79457272682339,0.329025708325207,1,1,1,0.993828880330189,0.886539252435056,2,3,4
3,1,1,1,1,0.9969,0.888930769230769,0.514717387365118,0.407891456380581,0.000275617651530391,0.63046042304486,0.696956395357847,0.486601011827588,NA,NA,NA,NA,NA,2,3,3
1,1,0,0,1,0.572935897435897,0.520379487179487,0.554024502953189,0.400422377702573,5.04739476436811e-07,0.81891853120178,0.798592448607087,0.707029660604894,NA,NA,NA,NA,NA,2,3,4
2,2,0,0,1,0.534910256410256,0.592025641025641,0.585392142593697,0.334192520489981,0,0.363228306733072,0.340006875619292,0.103543131239712,2,0,0,0.525886128684717,0.587086616660417,4,2,3
1,1,0,0,1,0.521923076923077,0.500858974358974,0.395104778459004,0.365244287550871,0.214629503001484,0.728515604883432,0.226586481928825,0.71476364787668,NA,NA,NA,NA,NA,3,4,3
4,1,1,1,0,0.9195,0.57705641025641,0.375948629347171,0.4122140690882,0.146082393835675,0.554350895434618,0.542818108946085,0.753563585318625,1,1,0,0.922319911232046,0.555858743106838,3,2,4
1,2,0,0,1,0.513094871794872,0.548110256410256,0.427480241676797,0.359835988501009,0.00678988568704164,0.536957478523254,0.541254723630846,0.214234712533653,NA,NA,NA,NA,NA,4,3,2
3,1,1,1,1,0.984928205128205,0.823230769230769,0.420140530955989,0.327920832037555,0.000109232864916819,0.600475880876184,0.194194630347192,0.430257804691792,NA,NA,NA,NA,NA,3,4,2
1,2,0,0,1,0.493212820512821,0.530064102564103,0.337558235898827,0.520976255266896,3.92654797565228e-11,0.450484355166554,0.644873188249767,0.677863986045122,NA,NA,NA,NA,NA,2,4,2
4,1,1,1,0,0.974471794871795,0.607705128205128,0.378557097584265,0.395933630995855,0.478130549127284,0.745181237347424,0.569084264524281,0.454914113879204,1,1,1,0.975091648829912,0.615835507137594,3,2,4
3,1,1,1,1,0.985707692307692,0.731969230769231,0.526743279516911,0.381686815541407,6.15467506959178e-07,0.327336902916431,0.205409514345229,0.503072042576969,NA,NA,NA,NA,NA,2,4,2
1,2,0,0,1,0.45994358974359,0.565997435897436,0.503978220940589,0.333324027372114,2.69569699895555e-10,0.375337856821716,0.625342407077551,0.683500765264034,NA,NA,NA,NA,NA,4,2,4
2,1,0,0,1,0.657587179487179,0.534451282051282,0.351075818079621,0.544630760537431,2.40154562902717e-11,0.431403886340559,0.899604327231646,0.312093208543956,1,0,0,0.615392879597779,0.555030337932367,3,2,4
2,2,0,0,1,0.528276923076923,0.552723076923077,0.344087647837763,0.521143880415043,2.3016255568109e-10,0.521563400700688,0.322302828542888,0.356405055709183,1,0,0,0.553441103570809,0.542374416196584,2,4,3
2,1,0,1,0,0.850628205128205,0.819371794871795,0.409874370744111,0.447165483172822,0.169238547279351,0.398510333150625,0.534800008498132,0.737847361154854,1,1,0,0.716233384845226,0.539505812864259,3,3,2
1,2,0,0,0,0.497364102564103,0.519820512820513,0.412886616915415,0.402370162264969,0.683357367771008,0.330624531023204,0.438999277539551,0.188056158833206,NA,NA,NA,NA,NA,3,3,2
1,2,0,0,1,0.418225641025641,0.518269230769231,0.554166916225278,0.347118633168536,1.44018130754375e-12,0.181030686944723,0.157131512463093,0.859387046471238,NA,NA,NA,NA,NA,4,2,3
4,1,1,1,1,0.997335897435897,0.949315384615385,0.49268000204439,0.396218793939314,0.000645826787631032,0.805451299995184,0.605269484780729,0.353681444749236,1,1,1,0.997447779980192,0.948589887261857,2,4,4
3,1,1,1,0,0.959174358974359,0.670510256410256,0.341477649079373,0.36436542093835,0.305426336378087,0.805818762816489,0.296682086214423,0.844349249452353,NA,NA,NA,NA,NA,4,3,2
3,1,1,1,1,0.989371794871795,0.733787179487179,0.398037013791112,0.360486586862184,0.117921174896265,0.79130156096071,0.162620507180691,0.549716912209988,NA,NA,NA,NA,NA,3,3,2
1,2,0,0,1,0.491405128205128,0.506597435897436,0.558513047390059,0.354418365927807,5.22692999993524e-12,0.449574148096144,0.30678130146116,0.760112378932536,NA,NA,NA,NA,NA,4,2,4
4,1,1,1,0,0.978635897435897,0.788315384615385,0.343497302902316,0.348465232142238,0.820401073610275,0.70044314507395,0.306837446987629,0.290235928818584,1,1,1,0.973486187062633,0.748253359452064,4,4,2
1,2,0,0,1,0.483928205128205,0.511515384615385,0.349189770394104,0.512344349765821,4.00374666753578e-09,0.418676545470953,0.480535704828799,0.199256954155862,NA,NA,NA,NA,NA,2,4,2
1,1,0,0,1,0.583853846153846,0.522610256410256,0.527806675543207,0.389075678300545,2.23516648989452e-06,0.70398554392159,0.352380040101707,0.512843001447618,NA,NA,NA,NA,NA,2,3,4
1,1,1,0,1,0.594117948717949,0.463674358974359,0.406356205170806,0.536195675170974,1.59325259951881e-05,0.472515514306724,0.730187742225826,0.670473843812943,NA,NA,NA,NA,NA,3,2,3
2,1,1,1,0,0.872879487179487,0.662638461538462,0.442329604351414,0.397290682253419,0.090289208886696,0.168377417139709,0.693808493390679,0.276735159941018,1,0,0,0.704726919642999,0.565020982546541,4,3,2
3,1,1,0,1,0.964389743589743,0.534405128205128,0.374729250371289,0.543791140801653,1.0386148385777e-08,0.590839848853648,0.125294829159975,0.158831848576665,NA,NA,NA,NA,NA,3,2,4
4,1,0,1,0,0.987697435897436,0.96331282051282,0.422229224410379,0.437879296689046,0.565091249107764,0.599511556513608,0.656521647423506,0.586174258776009,1,1,1,0.967883132150292,0.782878939567646,3,3,2
2,1,0,1,0,0.839046153846154,0.754294871794872,0.384396375381236,0.401054537032438,0.502527702142191,0.864388860575855,0.425020769797266,0.551362586766481,1,0,1,0.626336876559816,0.598275568735809,4,3,2
1,1,0,0,0,0.544192307692308,0.521223076923077,0.428086403825061,0.405979384063894,0.402102902055765,0.880476295389235,0.637102434597909,0.663227579928935,NA,NA,NA,NA,NA,3,3,2
4,1,1,1,0,0.950294871794872,0.654351282051282,0.365051923055888,0.409555477814506,0.069703330741514,0.893424319289625,0.592950305528939,0.63021535333246,1,1,1,0.94796037435404,0.624417687909379,3,2,4
3,1,1,1,1,0.992669230769231,0.760789743589743,0.426643524104294,0.370521028302258,0.0263624628812706,0.855408855527639,0.881908740289509,0.537006071023643,NA,NA,NA,NA,NA,3,3,2
4,1,1,0,1,0.921853846153846,0.536020512820513,0.500366101054029,0.396228781252901,0.000263896658295737,0.20586398486048,0.409751729853451,0.23813060298562,1,1,0,0.903418667529009,0.550097517275142,2,3,4
4,1,0,1,0,0.967710256410256,0.938864102564102,0.324239008348162,0.287225438290773,0.0560414223886505,0.640862461552024,0.635260610841215,0.894183240644634,1,1,1,0.945295596860985,0.885991683838258,4,4,4
4,1,1,1,0,0.970825641025641,0.704489743589744,0.513376036753614,0.525066897184658,0.721848961801117,0.261919992230833,0.865025731548667,0.27129084225744,1,1,1,0.94347440547982,0.583932409696456,2,2,2
2,1,0,0,1,0.572364102564103,0.526494871794872,0.296173290004378,0.395099849647314,7.4704402652781e-06,0.816128888353705,0.8734807966277,0.28237694427371,2,0,0,0.525041875803678,0.590149798348043,4,3,4
1,2,0,0,1,0.389874358974359,0.490592307692308,0.338993017910009,0.411328803744481,0.00240881185664876,0.332013700343669,0.664074653573334,0.308252882771194,NA,NA,NA,NA,NA,3,4,2
1,2,0,0,1,0.435917948717949,0.496569230769231,0.338866274577193,0.561699739938523,3.06421554796543e-14,0.797677902318537,0.753032715991139,0.668694983422756,NA,NA,NA,NA,NA,2,4,2
4,1,1,1,0,0.820630769230769,0.640720512820513,0.323941215989046,0.366109403703651,0.0537516096419686,0.14181200042367,0.821677976474166,0.477263377606869,1,0,1,0.755333526400346,0.651858968458384,4,3,4
3,1,0,1,1,0.997794871794872,0.960225641025641,0.552606762097268,0.441288255416544,0.000431848443140703,0.728437620215118,0.58316790740937,0.195217863470316,NA,NA,NA,NA,NA,2,4,2
2,2,1,1,1,0.582635897435897,0.926482051282051,0.445546425172513,0.550633332581069,0.000908346823235373,0.562824384309351,0.165663606487215,0.809878857061267,2,1,0,0.512964040370449,0.714502375571403,2,4,2
2,1,1,0,0,0.750725641025641,0.496202564102564,0.386910899140311,0.366725556966792,0.397174384347559,0.195514758490026,0.448366191238165,0.10995606482029,1,1,0,0.631042406526849,0.466439420277477,4,3,2
3,1,1,0,1,0.694828205128205,0.479666666666667,0.347060735980582,0.514226676643992,1.68921943100031e-09,0.137583549879491,0.803965893574059,0.552937096729875,NA,NA,NA,NA,NA,4,2,3
4,1,1,1,0,0.968828205128205,0.813533333333333,0.335108533831349,0.353543894268815,0.397416221139107,0.480862321704626,0.782005970738828,0.876862489059567,1,1,1,0.938688601318859,0.674505136397014,4,3,4
2,1,0,0,1,0.584928205128205,0.493464102564103,0.328849032690349,0.499558775076,1.74343650627407e-10,0.29701828956604,0.42521624173969,0.688607806712389,1,0,0,0.551967960441659,0.521577077094012,4,2,4
3,1,1,1,0,0.946723076923077,0.687320512820513,0.326147053743046,0.349895142218069,0.266928447172426,0.868930934369564,0.196278556808829,0.469112089090049,NA,NA,NA,NA,NA,4,3,2
2,2,1,1,1,0.585015384615385,0.796584615384615,0.338598662559341,0.460604180598189,1.82211325494563e-06,0.763992048054934,0.7972367009148,0.67850182428956,2,1,1,0.585725083848311,0.741275612765494,2,4,3
2,2,1,1,0,0.752438461538462,0.96081282051282,0.397854745545339,0.372285388364187,0.29402766980227,0.129358892515302,0.361982605047524,0.689635375514627,2,0,0,0.545835922331318,0.621020631281683,4,4,2
1,1,0,0,0,0.469338461538462,0.438923076923077,0.375405154604359,0.406191207819152,0.213273494233758,0.676680297218263,0.893906063959003,0.806031807884574,NA,NA,NA,NA,NA,4,3,4
4,1,1,1,1,0.991576923076923,0.847146153846154,0.504616249116602,0.346102151744191,6.93195434386951e-09,0.380959989130497,0.248047741688788,0.296785265766084,1,1,1,0.991091194430591,0.850877026210643,2,4,4
2,2,0,0,1,0.499238461538462,0.517215384615385,0.411489088122654,0.327872093292262,0.000379882834252721,0.794166064448655,0.315783940814436,0.161642932146788,2,0,0,0.505053769036489,0.52201816197226,4,3,4
3,1,1,0,1,0.936923076923077,0.524117948717949,0.382451855519027,0.47382476496877,0.000792494214120643,0.824824329838157,0.110580405034125,0.666519720852375,NA,NA,NA,NA,NA,3,2,3
4,1,0,1,0,0.996487179487179,0.987715384615385,0.450291891024572,0.476657347758077,0.368604090765488,0.805701759830117,0.868479414843023,0.890870272554457,1,1,1,0.993080772401885,0.862332151148131,4,3,2
2,2,0,1,1,0.864776923076923,0.877453846153846,0.436062537245839,0.399632997112773,0.168453998894111,0.320321396365762,0.532045967131853,0.751063784025609,2,0,1,0.586660497896772,0.635823002340747,4,3,2
2,1,1,1,1,0.944238461538461,0.677387179487179,0.407830588644251,0.499661992184635,0.00145391854414934,0.345647309906781,0.831690608337522,0.786428609862924,1,0,0,0.622860515120982,0.534442442854864,4,2,2
2,2,0,0,0,0.51784358974359,0.615271794871795,0.484157016976305,0.509551338324543,0.419171394815013,0.117793701961637,0.341233257390559,0.67936624865979,2,0,0,0.462717509270143,0.492415317393454,2,2,2
3,1,1,1,1,0.988820512820513,0.747758974358974,0.422274466300397,0.326085303022876,5.54418957305902e-05,0.460701654292643,0.118178987875581,0.30709765702486,NA,NA,NA,NA,NA,3,4,4
2,1,0,0,0,0.548817948717949,0.535451282051282,0.351943867386113,0.367942954699049,0.482289318683194,0.572199528105557,0.875685685873032,0.455198182910681,1,0,0,0.500148435625648,0.498460387548827,3,3,4
2,1,0,0,0,0.549033333333333,0.518684615384615,0.47140773099541,0.445436362329701,0.370564394826012,0.218548097461462,0.745420757308602,0.849983251094818,1,0,0,0.544816007578453,0.497310646451443,2,2,3
1,2,0,0,1,0.422953846153846,0.483979487179487,0.350840954454976,0.56376881020976,7.48512363202281e-13,0.1339738689363,0.617583838663995,0.839059165492654,NA,NA,NA,NA,NA,2,4,3
3,1,1,0,1,0.667851282051282,0.456271794871795,0.340621798952445,0.497726421443859,5.7233493500064e-09,0.11696726474911,0.281339196488261,0.703042273409665,NA,NA,NA,NA,NA,4,2,3
4,1,1,0,1,0.80341282051282,0.519633333333333,0.396233577189531,0.507768843365711,0.000107840726650599,0.216553499735892,0.121414043754339,0.441348804533482,1,1,0,0.826181734194553,0.514597411744964,3,2,3
2,2,1,1,0,0.583858974358974,0.969117948717949,0.446311822692129,0.518654214686497,0.018074472007342,0.863769132271409,0.237216959521174,0.840151759982109,2,0,1,0.594759147839758,0.701087270793018,2,4,2
3,1,1,0,1,0.680084615384615,0.52894358974359,0.36261079314152,0.538417130346634,1.39585343283954e-09,0.183430233038962,0.839212481118739,0.534950473532081,NA,NA,NA,NA,NA,4,2,4
4,1,1,1,1,0.993233333333333,0.780984615384615,0.521362993039255,0.407196318852512,0.000113864697587118,0.353609502129257,0.842581894434989,0.119343647547066,1,1,1,0.991020501353648,0.704167586933788,2,3,2
4,1,1,1,1,0.972815384615385,0.787023076923077,0.534129940523072,0.391075751884602,1.35129674694312e-06,0.429059444740415,0.38095988817513,0.283496945537627,1,1,1,0.973548788123128,0.787188025980213,2,3,3
4,1,1,1,1,0.978751282051282,0.654261538461538,0.479510793383192,0.360056852049617,8.41135775742075e-06,0.245689539238811,0.793075603432953,0.445318829827011,1,1,1,0.979382811571257,0.677667147539639,2,3,4
1,2,0,0,0,0.408787179487179,0.498676923076923,0.378365400220323,0.338768212305805,0.081259428399828,0.118892421759665,0.877496178820729,0.785828423313797,NA,NA,NA,NA,NA,4,4,2
4,2,1,1,0,0.862379487179487,0.942666666666667,0.410258126811341,0.338191245835415,0.00243838944493424,0.344011610001326,0.180878952145576,0.841293519921601,2,0,1,0.753360555579439,0.779306809215669,4,4,2
2,2,0,0,0,0.520223076923077,0.590146153846154,0.353024476549689,0.383181380993462,0.195573664012039,0.294023517146707,0.475602146983147,0.897804904542863,1,0,0,0.551044654776352,0.538442807608697,3,3,4
2,1,0,0,1,0.527946153846154,0.48721282051282,0.491327285223359,0.386804813745138,0.000185771809564361,0.290007050335407,0.71408065110445,0.196847038902342,1,0,0,0.534207317073171,0.513473253826475,2,3,4
4,1,1,1,1,0.970325641025641,0.589264102564103,0.389552473234303,0.472596294811563,0.00242992399621422,0.612232737988234,0.489692645333707,0.584765192866325,1,1,0,0.964105012102607,0.566954622800479,3,2,3
2,2,0,0,0,0.534507692307692,0.561592307692308,0.378381148855685,0.436851071738295,0.0236831060906035,0.184505127370358,0.869199190475047,0.34298803973943,2,0,0,0.531123472599133,0.548424845731393,2,3,3
3,1,1,0,1,0.829333333333333,0.533820512820513,0.379613816937612,0.515566454496339,2.05273761522129e-06,0.292013541981578,0.871599979512394,0.813408220000565,NA,NA,NA,NA,NA,4,2,4
3,1,1,1,0,0.963766666666667,0.853269230769231,0.327026736827621,0.308210068515657,0.349116967703614,0.782946701534092,0.225898384489119,0.866006189770997,NA,NA,NA,NA,NA,4,4,4
1,1,0,0,1,0.546238461538462,0.510915384615385,0.575283183302626,0.372432986092702,3.62472274417769e-11,0.203914774395525,0.633103690110147,0.29253292158246,NA,NA,NA,NA,NA,2,4,3
2,2,0,0,1,0.575120512820513,0.672464102564102,0.325107209140619,0.457438231779502,1.34461101142236e-07,0.398092994652689,0.618869105912745,0.84669406414032,2,0,1,0.583898989651741,0.622440334753197,2,3,4
3,1,1,1,0,0.922874358974359,0.704841025641026,0.334646549595899,0.333057045016619,0.939992316283,0.486683283001184,0.119373570941389,0.749088810756803,NA,NA,NA,NA,NA,4,4,2
2,2,0,1,0,0.797292307692308,0.802402564102564,0.364112831554636,0.418201833544575,0.0291699441749598,0.604632859118283,0.544944815337658,0.284815245121717,2,0,0,0.547141720619956,0.615903118962368,3,4,2
1,1,0,0,0,0.55935641025641,0.548451282051282,0.546226385992077,0.54755359057736,0.969391567893331,0.75688653755933,0.716246886923909,0.573805323243141,NA,NA,NA,NA,NA,2,2,2
4,1,1,0,1,0.873135897435897,0.544035897435897,0.359723573144158,0.50341663615464,2.06933991275804e-07,0.145997158065438,0.605355991981924,0.379894471168518,1,1,1,0.825413427547136,0.578038394697595,3,2,3
1,1,0,0,1,0.488782051282051,0.468066666666667,0.501790187064261,0.424884972051788,0.00891234973794996,0.82294852565974,0.448630150966346,0.609937015362084,NA,NA,NA,NA,NA,2,3,3
1,2,0,0,1,0.466889743589744,0.533248717948718,0.345143739476219,0.420869626056356,0.00186472179444697,0.652196873165667,0.549290529266,0.508314404822886,NA,NA,NA,NA,NA,3,4,2
1,2,0,0,1,0.521215384615385,0.52264358974359,0.505092863168256,0.39241931174511,8.18217882978534e-05,0.421544458903372,0.261431883834302,0.664083097316325,NA,NA,NA,NA,NA,3,2,3
3,1,1,1,0,0.988997435897436,0.695151282051282,0.369463343055438,0.386343208473619,0.480142297205856,0.733125250041485,0.155349696427584,0.61387792751193,NA,NA,NA,NA,NA,4,3,2
2,1,0,0,0,0.534174358974359,0.471761538461538,0.464777811574829,0.41442546424524,0.0705929326796089,0.552281148545444,0.502344492636621,0.135156526789069,1,0,0,0.544604084750922,0.466634146341463,2,3,3
3,1,1,1,1,0.996961538461538,0.88851282051282,0.557526484578701,0.408482025924808,1.42133590474991e-06,0.494646893069148,0.682623318582773,0.657797372154892,NA,NA,NA,NA,NA,2,4,3
1,2,0,0,0,0.424751282051282,0.445787179487179,0.363684538363296,0.358941971861481,0.835592495493385,0.416391411423683,0.257205055840313,0.898092751577497,NA,NA,NA,NA,NA,4,4,2
1,2,0,0,1,0.456920512820513,0.509082051282051,0.549195823098395,0.337517262271205,2.09166017839379e-13,0.188414346240461,0.185332468524575,0.492477046884596,NA,NA,NA,NA,NA,4,2,2
4,1,1,1,1,0.99354358974359,0.951530769230769,0.373517848875764,0.323904005827219,0.0248362887357696,0.883097896911204,0.373878121376038,0.212977508455515,1,1,1,0.986649221536065,0.927484354380809,3,4,3
4,2,0,1,1,0.9382,0.939502564102564,0.43445359961396,0.389883839297379,0.0877724574710257,0.669619862362742,0.1871263647452,0.8856031678617,1,1,1,0.9394688836339,0.808291551973304,3,4,2
3,1,1,1,0,0.959535897435897,0.627405128205128,0.415534299459798,0.439536008983897,0.374918680077084,0.832766415923834,0.697396111302078,0.427558779157698,NA,NA,NA,NA,NA,3,2,3
4,1,1,0,1,0.882764102564103,0.539069230769231,0.393715545153062,0.460384557627972,0.013858412873158,0.30387417357415,0.271133217774332,0.398417246155441,1,1,0,0.894390432949776,0.538195685709623,3,2,4
4,1,1,1,0,0.9922,0.68135641025641,0.54382302469102,0.494393937718348,0.132621506711844,0.77455116417259,0.182335355132818,0.196432772837579,1,1,1,0.992436601145424,0.649707830662022,2,2,2
3,1,1,1,0,0.818133333333333,0.584715384615385,0.395085953426068,0.399245116939623,0.868490304445983,0.202171298116446,0.292800578847528,0.621827243827283,NA,NA,NA,NA,NA,3,3,4
4,1,1,1,0,0.994030769230769,0.929815384615385,0.370527180826782,0.336882800071826,0.133024945924004,0.870680939033628,0.694581023231149,0.382385640591383,1,1,1,0.991869519276018,0.895354490737077,3,3,3
4,1,1,1,0,0.988915384615385,0.864187179487179,0.342159613174981,0.329667212176146,0.55659028682782,0.795125098526478,0.818520214408636,0.701675492525101,1,1,1,0.976636383852588,0.806559479457744,4,3,3
3,1,1,0,0,0.912110256410256,0.479602564102564,0.551026126580255,0.502212668563406,0.14318867266759,0.214032283239067,0.449643399380148,0.18278486058116,NA,NA,NA,NA,NA,2,2,3
4,1,1,1,1,0.996525641025641,0.876030769230769,0.508772490220154,0.356798550364623,4.53690132129481e-08,0.434380269050598,0.620294930972159,0.326161457784474,1,1,1,0.995759134805123,0.876090991961723,2,4,4
3,1,1,0,0,0.964158974358974,0.565202564102564,0.423480682083896,0.383895614906174,0.12148239262741,0.39695228561759,0.377111984975636,0.833685589581728,NA,NA,NA,NA,NA,3,3,2
4,1,1,1,1,0.992997435897436,0.960353846153846,0.507290788774582,0.341671264652849,1.40438505269458e-09,0.395575063861907,0.874321293830872,0.779014331847429,1,1,1,0.993252437173799,0.957057257023917,2,4,4
3,1,1,1,1,0.979725641025641,0.664182051282051,0.543985122374403,0.408789592339243,8.88523256481477e-06,0.323782229237258,0.735758992657065,0.203099895641208,NA,NA,NA,NA,NA,2,3,2
2,1,0,1,0,0.613223076923077,0.609628205128205,0.354380890861269,0.380480187351411,0.261690027590805,0.571766322478652,0.758077943511307,0.693480539694428,1,0,0,0.58458720144049,0.538256435206254,3,3,4
1,1,0,0,0,0.543241025641026,0.509141025641026,0.426661550485925,0.415043067084722,0.662500161983083,0.835381583496928,0.564357303828001,0.569191783480346,NA,NA,NA,NA,NA,3,3,3
1,1,0,0,0,0.577946153846154,0.478523076923077,0.511655431369603,0.440535991794007,0.0185051072684896,0.258672246336937,0.132327747344971,0.41038240455091,NA,NA,NA,NA,NA,2,3,4
1,2,0,0,0,0.476674358974359,0.53884358974359,0.338306703263237,0.356047313020768,0.419267799037866,0.144616672024131,0.455817910842597,0.784683443419635,NA,NA,NA,NA,NA,4,4,3
2,1,0,1,1,0.665676923076923,0.645479487179487,0.336980364242339,0.405517933222361,0.0036533637128191,0.483252915740013,0.861792357265949,0.676501842588186,2,0,1,0.609882790078437,0.624286860381458,4,3,4
1,2,0,0,0,0.448735897435897,0.449774358974359,0.360456832506909,0.344740829789541,0.481078619298014,0.834991264529526,0.849838094040752,0.128347643651068,NA,NA,NA,NA,NA,4,4,3
2,2,1,0,0,0.430358974358974,0.710379487179487,0.385848461228995,0.397857209071543,0.628031083250604,0.497564870677888,0.17422952093184,0.704097371734679,2,1,0,0.433376255647177,0.588666927923944,3,3,3
4,1,1,1,1,0.947271794871795,0.7231,0.555756481981823,0.4005949241489,4.09773214915532e-07,0.2309849627316,0.352427977882326,0.247337890975177,1,1,1,0.971791872055228,0.720009802918214,2,3,3
